DATE,AUS_CASES_ACTIVE,AUS_CASES_LOCAL_LAST_24H,AUS_CASES_OVERSEAS_ACQUIRED_LAST_24H,AUS_CASES_UNDER_INVESTIGATION_LAST_24H,AUS_CASES_LOCAL_LAST_7D,AUS_CASES_OVERSEAS_ACQUIRED_LAST_7D,AUS_CASES_UNDER_INVESTIGATION_LAST_7D,ACT_CASES_ACTIVE,ACT_CASES_LOCAL_LAST_24H,ACT_CASES_OVERSEAS_ACQUIRED_LAST_24H,ACT_CASES_UNDER_INVESTIGATION_LAST_24H,ACT_CASES_LOCAL_LAST_7D,ACT_CASES_OVERSEAS_ACQUIRED_LAST_7D,ACT_CASES_UNDER_INVESTIGATION_LAST_7D,NSW_CASES_ACTIVE,NSW_CASES_LOCAL_LAST_24H,NSW_CASES_OVERSEAS_ACQUIRED_LAST_24H,NSW_CASES_UNDER_INVESTIGATION_LAST_24H,NSW_CASES_LOCAL_LAST_7D,NSW_CASES_OVERSEAS_ACQUIRED_LAST_7D,NSW_CASES_UNDER_INVESTIGATION_LAST_7D,NT_CASES_ACTIVE,NT_CASES_LOCAL_LAST_24H,NT_CASES_OVERSEAS_ACQUIRED_LAST_24H,NT_CASES_UNDER_INVESTIGATION_LAST_24H,NT_CASES_LOCAL_LAST_7D,NT_CASES_OVERSEAS_ACQUIRED_LAST_7D,NT_CASES_UNDER_INVESTIGATION_LAST_7D,QLD_CASES_ACTIVE,QLD_CASES_LOCAL_LAST_24H,QLD_CASES_OVERSEAS_ACQUIRED_LAST_24H,QLD_CASES_UNDER_INVESTIGATION_LAST_24H,QLD_CASES_LOCAL_LAST_7D,QLD_CASES_OVERSEAS_ACQUIRED_LAST_7D,QLD_CASES_UNDER_INVESTIGATION_LAST_7D,SA_CASES_ACTIVE,SA_CASES_LOCAL_LAST_24H,SA_CASES_OVERSEAS_ACQUIRED_LAST_24H,SA_CASES_UNDER_INVESTIGATION_LAST_24H,SA_CASES_LOCAL_LAST_7D,SA_CASES_OVERSEAS_ACQUIRED_LAST_7D,SA_CASES_UNDER_INVESTIGATION_LAST_7D,TAS_CASES_ACTIVE,TAS_CASES_LOCAL_LAST_24H,TAS_CASES_OVERSEAS_ACQUIRED_LAST_24H,TAS_CASES_UNDER_INVESTIGATION_LAST_24H,TAS_CASES_LOCAL_LAST_7D,TAS_CASES_OVERSEAS_ACQUIRED_LAST_7D,TAS_CASES_UNDER_INVESTIGATION_LAST_7D,VIC_CASES_ACTIVE,VIC_CASES_LOCAL_LAST_24H,VIC_CASES_OVERSEAS_ACQUIRED_LAST_24H,VIC_CASES_UNDER_INVESTIGATION_LAST_24H,VIC_CASES_LOCAL_LAST_7D,VIC_CASES_OVERSEAS_ACQUIRED_LAST_7D,VIC_CASES_UNDER_INVESTIGATION_LAST_7D,WA_CASES_ACTIVE,WA_CASES_LOCAL_LAST_24H,WA_CASES_OVERSEAS_ACQUIRED_LAST_24H,WA_CASES_UNDER_INVESTIGATION_LAST_24H,WA_CASES_LOCAL_LAST_7D,WA_CASES_OVERSEAS_ACQUIRED_LAST_7D,WA_CASES_UNDER_INVESTIGATION_LAST_7D,AUS_SOURCE_OVERSEAS,AUS_SOURCE_LOCAL_CONFIRMED_CASE,AUS_SOURCE_LOCAL_UNKNOWN_CONTACT,AUS_SOURCE_LOCAL_INTERSTATE_TRAVEL,AUS_SOURCE_UNDER_INVESTIGATION,AUS_CASES_TOTAL,AUS_DEATHS_TOTAL,ACT_SOURCE_OVERSEAS,ACT_SOURCE_LOCAL_CONFIRMED_CASE,ACT_SOURCE_LOCAL_UNKNOWN_CONTACT,ACT_SOURCE_LOCAL_INTERSTATE_TRAVEL,ACT_SOURCE_UNDER_INVESTIGATION,ACT_CASES_TOTAL,ACT_DEATHS_TOTAL,NSW_SOURCE_OVERSEAS,NSW_SOURCE_LOCAL_CONFIRMED_CASE,NSW_SOURCE_LOCAL_UNKNOWN_CONTACT,NSW_SOURCE_LOCAL_INTERSTATE_TRAVEL,NSW_SOURCE_UNDER_INVESTIGATION,NSW_CASES_TOTAL,NSW_DEATHS_TOTAL,NT_SOURCE_OVERSEAS,NT_SOURCE_LOCAL_CONFIRMED_CASE,NT_SOURCE_LOCAL_UNKNOWN_CONTACT,NT_SOURCE_LOCAL_INTERSTATE_TRAVEL,NT_SOURCE_UNDER_INVESTIGATION,NT_CASES_TOTAL,NT_DEATHS_TOTAL,QLD_SOURCE_OVERSEAS,QLD_SOURCE_LOCAL_CONFIRMED_CASE,QLD_SOURCE_LOCAL_UNKNOWN_CONTACT,QLD_SOURCE_LOCAL_INTERSTATE_TRAVEL,QLD_SOURCE_UNDER_INVESTIGATION,QLD_CASES_TOTAL,QLD_DEATHS_TOTAL,SA_SOURCE_OVERSEAS,SA_SOURCE_LOCAL_CONFIRMED_CASE,SA_SOURCE_LOCAL_UNKNOWN_CONTACT,SA_SOURCE_LOCAL_INTERSTATE_TRAVEL,SA_SOURCE_UNDER_INVESTIGATION,SA_CASES_TOTAL,SA_DEATHS_TOTAL,TAS_SOURCE_OVERSEAS,TAS_SOURCE_LOCAL_CONFIRMED_CASE,TAS_SOURCE_LOCAL_UNKNOWN_CONTACT,TAS_SOURCE_LOCAL_INTERSTATE_TRAVEL,TAS_SOURCE_UNDER_INVESTIGATION,TAS_CASES_TOTAL,TAS_DEATHS_TOTAL,VIC_SOURCE_OVERSEAS,VIC_SOURCE_LOCAL_CONFIRMED_CASE,VIC_SOURCE_LOCAL_UNKNOWN_CONTACT,VIC_SOURCE_LOCAL_INTERSTATE_TRAVEL,VIC_SOURCE_UNDER_INVESTIGATION,VIC_CASES_TOTAL,VIC_DEATHS_TOTAL,WA_SOURCE_OVERSEAS,WA_SOURCE_LOCAL_CONFIRMED_CASE,WA_SOURCE_LOCAL_UNKNOWN_CONTACT,WA_SOURCE_LOCAL_INTERSTATE_TRAVEL,WA_SOURCE_UNDER_INVESTIGATION,WA_CASES_TOTAL,WA_DEATHS_TOTAL,AUS_TESTS_LAST_7D,AUS_TESTS_PER_100K_LAST_7D,AUS_TESTS_TOTAL,AUS_TESTS_POSITIVE_PCT,ACT_TESTS_LAST_7D,ACT_TESTS_PER_100K_LAST_7D,ACT_TESTS_TOTAL,ACT_TESTS_POSITIVE_PCT,NSW_TESTS_LAST_7D,NSW_TESTS_PER_100K_LAST_7D,NSW_TESTS_TOTAL,NSW_TESTS_POSITIVE_PCT,NT_TESTS_LAST_7D,NT_TESTS_PER_100K_LAST_7D,NT_TESTS_TOTAL,NT_TESTS_POSITIVE_PCT,QLD_TESTS_LAST_7D,QLD_TESTS_PER_100K_LAST_7D,QLD_TESTS_TOTAL,QLD_TESTS_POSITIVE_PCT,SA_TESTS_LAST_7D,SA_TESTS_PER_100K_LAST_7D,SA_TESTS_TOTAL,SA_TESTS_POSITIVE_PCT,TAS_TESTS_LAST_7D,TAS_TESTS_PER_100K_LAST_7D,TAS_TESTS_TOTAL,TAS_TESTS_POSITIVE_PCT,VIC_TESTS_LAST_7D,VIC_TESTS_PER_100K_LAST_7D,VIC_TESTS_TOTAL,VIC_TESTS_POSITIVE_PCT,WA_TESTS_LAST_7D,WA_TESTS_PER_100K_LAST_7D,WA_TESTS_TOTAL,WA_TESTS_POSITIVE_PCT,AUS_AGED_CARE_IN_HOME_ACTIVE,AUS_AGED_CARE_IN_HOME_RECOVERED,AUS_AGED_CARE_IN_HOME_DEATHS,ACT_AGED_CARE_IN_HOME_ACTIVE,ACT_AGED_CARE_IN_HOME_RECOVERED,ACT_AGED_CARE_IN_HOME_DEATHS,NSW_AGED_CARE_IN_HOME_ACTIVE,NSW_AGED_CARE_IN_HOME_RECOVERED,NSW_AGED_CARE_IN_HOME_DEATHS,NT_AGED_CARE_IN_HOME_ACTIVE,NT_AGED_CARE_IN_HOME_RECOVERED,NT_AGED_CARE_IN_HOME_DEATHS,QLD_AGED_CARE_IN_HOME_ACTIVE,QLD_AGED_CARE_IN_HOME_RECOVERED,QLD_AGED_CARE_IN_HOME_DEATHS,SA_AGED_CARE_IN_HOME_ACTIVE,SA_AGED_CARE_IN_HOME_RECOVERED,SA_AGED_CARE_IN_HOME_DEATHS,TAS_AGED_CARE_IN_HOME_ACTIVE,TAS_AGED_CARE_IN_HOME_RECOVERED,TAS_AGED_CARE_IN_HOME_DEATHS,VIC_AGED_CARE_IN_HOME_ACTIVE,VIC_AGED_CARE_IN_HOME_RECOVERED,VIC_AGED_CARE_IN_HOME_DEATHS,WA_AGED_CARE_IN_HOME_ACTIVE,WA_AGED_CARE_IN_HOME_RECOVERED,WA_AGED_CARE_IN_HOME_DEATHS,AUS_AGED_CARE_RESIDENTIAL_ACTIVE,AUS_AGED_CARE_RESIDENTIAL_RECOVERED,AUS_AGED_CARE_RESIDENTIAL_DEATHS,ACT_AGED_CARE_RESIDENTIAL_ACTIVE,ACT_AGED_CARE_RESIDENTIAL_RECOVERED,ACT_AGED_CARE_RESIDENTIAL_DEATHS,NSW_AGED_CARE_RESIDENTIAL_ACTIVE,NSW_AGED_CARE_RESIDENTIAL_RECOVERED,NSW_AGED_CARE_RESIDENTIAL_DEATHS,NT_AGED_CARE_RESIDENTIAL_ACTIVE,NT_AGED_CARE_RESIDENTIAL_RECOVERED,NT_AGED_CARE_RESIDENTIAL_DEATHS,QLD_AGED_CARE_RESIDENTIAL_ACTIVE,QLD_AGED_CARE_RESIDENTIAL_RECOVERED,QLD_AGED_CARE_RESIDENTIAL_DEATHS,SA_AGED_CARE_RESIDENTIAL_ACTIVE,SA_AGED_CARE_RESIDENTIAL_RECOVERED,SA_AGED_CARE_RESIDENTIAL_DEATHS,TAS_AGED_CARE_RESIDENTIAL_ACTIVE,TAS_AGED_CARE_RESIDENTIAL_RECOVERED,TAS_AGED_CARE_RESIDENTIAL_DEATHS,VIC_AGED_CARE_RESIDENTIAL_ACTIVE,VIC_AGED_CARE_RESIDENTIAL_RECOVERED,VIC_AGED_CARE_RESIDENTIAL_DEATHS,WA_AGED_CARE_RESIDENTIAL_ACTIVE,WA_AGED_CARE_RESIDENTIAL_RECOVERED,WA_AGED_CARE_RESIDENTIAL_DEATHS,AUS_CASES_AGE_0_9_SEX_M,AUS_CASES_AGE_0_9_SEX_F,AUS_CASES_AGE_10_19_SEX_M,AUS_CASES_AGE_10_19_SEX_F,AUS_CASES_AGE_20_29_SEX_M,AUS_CASES_AGE_20_29_SEX_F,AUS_CASES_AGE_30_39_SEX_M,AUS_CASES_AGE_30_39_SEX_F,AUS_CASES_AGE_40_49_SEX_M,AUS_CASES_AGE_40_49_SEX_F,AUS_CASES_AGE_50_59_SEX_M,AUS_CASES_AGE_50_59_SEX_F,AUS_CASES_AGE_60_69_SEX_M,AUS_CASES_AGE_60_69_SEX_F,AUS_CASES_AGE_70_79_SEX_M,AUS_CASES_AGE_70_79_SEX_F,AUS_CASES_AGE_80_89_SEX_M,AUS_CASES_AGE_80_89_SEX_F,AUS_CASES_AGE_90+_SEX_M,AUS_CASES_AGE_90+_SEX_F,AUS_CASES_HOSPITAL_NOT_ICU,AUS_CASES_HOSPITAL_ICU,ACT_CASES_HOSPITAL_NOT_ICU,ACT_CASES_HOSPITAL_ICU,NSW_CASES_HOSPITAL_NOT_ICU,NSW_CASES_HOSPITAL_ICU,NT_CASES_HOSPITAL_NOT_ICU,NT_CASES_HOSPITAL_ICU,QLD_CASES_HOSPITAL_NOT_ICU,QLD_CASES_HOSPITAL_ICU,SA_CASES_HOSPITAL_NOT_ICU,SA_CASES_HOSPITAL_ICU,TAS_CASES_HOSPITAL_NOT_ICU,TAS_CASES_HOSPITAL_ICU,VIC_CASES_HOSPITAL_NOT_ICU,VIC_CASES_HOSPITAL_ICU,WA_CASES_HOSPITAL_NOT_ICU,WA_CASES_HOSPITAL_ICU,AUS_DEATHS_AGE_0_9_SEX_M,AUS_DEATHS_AGE_0_9_SEX_F,AUS_DEATHS_AGE_10_19_SEX_M,AUS_DEATHS_AGE_10_19_SEX_F,AUS_DEATHS_AGE_20_29_SEX_M,AUS_DEATHS_AGE_20_29_SEX_F,AUS_DEATHS_AGE_30_39_SEX_M,AUS_DEATHS_AGE_30_39_SEX_F,AUS_DEATHS_AGE_40_49_SEX_M,AUS_DEATHS_AGE_40_49_SEX_F,AUS_DEATHS_AGE_50_59_SEX_M,AUS_DEATHS_AGE_50_59_SEX_F,AUS_DEATHS_AGE_60_69_SEX_M,AUS_DEATHS_AGE_60_69_SEX_F,AUS_DEATHS_AGE_70_79_SEX_M,AUS_DEATHS_AGE_70_79_SEX_F,AUS_DEATHS_AGE_80_89_SEX_M,AUS_DEATHS_AGE_80_89_SEX_F,AUS_DEATHS_AGE_90+_SEX_M,AUS_DEATHS_AGE_90+_SEX_F
2021-07-12,770,112,9,0,372,48,0,0,0,0,0,0,0,0,664,112,4,0,366,14,0,9,0,1,0,2,2,0,46,0,1,0,4,13,0,20,0,2,0,0,7,0,0,0,0,0,0,0,0,19,0,0,0,0,6,0,12,0,1,0,0,6,0,7973,18693,4399,159,0,31224,911,95,25,1,3,0,124,3,3495,2213,560,91,0,6359,55,175,12,0,2,0,189,0,1372,300,42,25,0,1739,7,628,157,9,27,0,821,4,85,141,5,3,0,234,13,1201,15753,3768,0,0,20722,820,922,92,14,8,0,1036,9,692249,2729.9519003272912,22047047,0.0014162440892877854,5967,1400.2144789733168,249383,0.0004972271566225444,296461,3666.588666685136,7514526,0.0008462276928711139,11524,4682.59224796122,270763,0.0006980274261992961,108553,2131.614055578705,3105830,0.0005599147409871113,49933,2849.5268574454753,1655070,0.0004960515265215368,6972,1304.1550769829348,270589,0.0008647801647517083,168463,2554.8371794226287,7550151,0.0027445808699720045,44376,1692.5543779244774,1430735,0.0007241033454832656,1,73,8,0,0,0,1,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,913,814,1355,1292,3267,3588,2872,2735,2106,1913,1799,1836,1284,1265,899,787,507,788,231,555,106,20,0,0,45,18,9,0,46,1,2,0,0,0,3,0,1,1,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,201
2021-07-13,849,91,5,3,444,42,3,0,0,0,0,0,0,0,745,89,4,0,437,18,0,9,0,0,0,2,2,0,47,2,1,0,5,9,0,19,0,0,0,0,6,0,0,0,0,0,0,0,0,20,0,0,3,0,4,3,9,0,0,0,0,3,0,7978,18775,4408,159,3,31323,912,95,25,1,3,0,124,3,3499,2293,569,91,0,6452,56,175,12,0,2,0,189,0,1373,302,42,25,0,1742,7,628,157,9,27,0,821,4,85,141,5,3,0,234,13,1201,15753,3768,0,3,20725,820,922,92,14,8,0,1036,9,698752,2755.5971193277205,22149247,0.0014141790012093865,6005,1409.1315478858332,250740,0.0004945361729281327,313195,3873.5524654590354,7563581,0.000853035090124638,10671,4335.989402811018,271859,0.0006952133274969745,99009,1944.202150367028,3118504,0.0005586011754354011,48639,2775.682150467436,1661571,0.0004941106940359455,7370,1378.6034018020982,271902,0.0008606041882737162,171395,2599.302626494491,7575232,0.002735889805091118,42468,1619.7809473971674,1435858,0.0007215198160263758,1,73,8,0,0,0,1,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,918,816,1365,1297,3278,3602,2876,2737,2112,1917,1801,1840,1286,1265,900,788,507,788,231,555,100,23,0,0,44,21,9,0,44,1,0,0,0,0,2,0,1,1,0,0,0,0,1,0,2,0,2,0,10,5,26,12,102,56,184,196,115,201
2021-07-14,925,98,10,0,514,51,3,0,0,0,0,0,0,0,825,97,2,0,507,19,0,7,0,0,0,2,2,0,45,0,5,0,4,14,0,20,0,2,0,0,8,0,0,0,0,0,0,0,0,19,1,1,0,1,5,3,9,0,0,0,0,3,0,7988,18853,4428,159,3,31431,912,95,25,1,3,0,124,3,3501,2370,589,91,0,6551,56,175,12,0,2,0,189,0,1378,302,42,25,0,1747,7,630,157,9,27,0,823,4,85,141,5,3,0,234,13,1202,15754,3768,0,3,20727,820,922,92,14,8,0,1036,9,742027,2926.256330806052,22275925,0.0014109851779443502,5917,1388.481493562111,251955,0.0004921513762378202,333517,4124.89215224541,7628903,0.0008587079951075534,10097,4102.753725066334,273509,0.000691019308322578,125808,2470.4439407869495,3131303,0.0005579147083498467,46375,2646.4824467593357,1669596,0.000492933619869717,7327,1370.5599898241485,273194,0.0008565341844989275,175323,2658.8729798704376,7606658,0.0027248497303283517,37663,1436.512428695006,1440807,0.0007190414816141232,1,73,8,0,0,0,1,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,925,820,1375,1304,3290,3607,2884,2741,2118,1925,1809,1844,1289,1274,902,789,508,789,231,555,106,22,0,0,51,20,7,0,46,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,2,0,10,5,26,12,102,56,184,196,115,201
2021-07-15,979,77,7,1,551,54,4,0,0,0,0,0,0,0,875,65,2,0,534,20,0,7,0,1,0,2,2,0,47,2,2,1,4,15,1,16,0,2,0,0,9,0,0,0,0,0,0,0,0,26,10,0,0,11,5,3,8,0,0,0,0,3,0,7995,18918,4441,159,3,31516,912,95,25,1,3,0,124,3,3503,2423,601,91,0,6618,56,176,12,0,2,0,190,0,1380,303,43,25,1,1752,7,632,157,9,27,0,825,4,85,141,5,3,0,234,13,1202,15765,3768,0,2,20737,820,922,92,14,8,0,1036,9,755860,2980.8081245063354,22388993,0.0014076559852423912,6137,1440.106629371417,253042,0.0004900372270216012,352083,4354.513873772614,7687202,0.0008609114213468047,10602,4307.952361409654,275262,0.0006902514695090496,123222,2419.66364040164,3143653,0.000557313418497525,47283,2698.2992890592272,1677570,0.000491782757202382,7227,1351.8543805731024,274238,0.0008532734340244605,174964,2653.4285407507928,7633719,0.0027165003060762387,34342,1309.8454670696412,1444307,0.0007172990229916493,1,73,8,0,0,0,1,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,930,826,1380,1307,3302,3612,2891,2748,2121,1931,1815,1850,1297,1276,904,790,508,790,232,555,110,22,0,0,54,19,7,0,48,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,2,0,10,5,26,12,102,56,184,196,115,201
2021-07-16,1067,107,9,0,612,59,4,0,0,0,0,0,0,0,952,97,1,0,587,20,0,8,0,1,0,0,3,0,50,1,0,0,5,15,1,16,0,6,0,0,13,0,0,0,0,0,0,0,0,35,9,1,0,20,5,3,6,0,0,0,0,3,0,8004,19005,4461,160,2,31632,912,95,25,1,3,0,124,3,3504,2500,621,91,0,6716,56,177,12,0,2,0,191,0,1380,304,43,26,0,1753,7,638,157,9,27,0,831,4,85,141,5,3,0,234,13,1203,15774,3768,0,2,20747,820,922,92,14,8,0,1036,9,798738,3149.901727505016,22529974,0.0014039962940037127,6338,1487.2732307244648,254126,0.0004879469239668511,387518,4792.769055411979,7764789,0.0008649301352554461,9356,3801.660280451681,276387,0.0006910599992040146,121975,2395.1767747479344,3156949,0.0005552829646598662,48526,2769.2335786834187,1685562,0.0004930106397747458,7470,1397.3090110531446,275405,0.0008496577767288175,182503,2767.761762263334,7666848,0.002706066430428776,35052,1336.9257268570575,1449908,0.0007145280941963214,1,73,8,0,0,0,1,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,937,830,1387,1315,3321,3623,2906,2760,2127,1939,1827,1859,1299,1277,904,791,509,791,232,555,111,21,0,0,57,18,8,0,46,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0,10,5,26,12,102,56,184,196,115,201
2021-07-17,1170,131,8,0,693,54,4,0,0,0,0,0,0,0,1039,111,6,0,648,24,0,8,0,0,0,0,3,0,48,0,1,0,5,10,1,14,0,0,0,0,11,0,0,0,0,0,0,0,0,54,20,0,0,40,2,3,7,0,1,0,0,4,0,8012,19095,4504,160,0,31771,913,95,25,1,3,0,124,3,3510,2568,664,91,0,6833,57,177,12,0,2,0,191,0,1381,304,43,26,0,1754,7,638,157,9,27,0,831,4,85,141,5,3,0,234,13,1203,15796,3768,0,0,20767,820,923,92,14,8,0,1037,9,868138,3423.5874415800295,22687325,0.0014003854575186806,6807,1597.3286338815767,255160,0.0004859695877096724,427465,5286.82802933459,7846759,0.0008708053860198841,9277,3769.5598997167854,277564,0.000688129584528253,122676,2408.9420456567136,3171704,0.0005530150354509753,52183,2977.9276230564406,1695023,0.000490258834245907,7743,1448.3753243085005,276662,0.0008457973989922722,206935,3138.286933770749,7714545,0.0026919280398260688,35052,1336.9257268570575,1449908,0.0007152177931289434,1,73,8,0,0,0,1,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,937,830,1387,1315,3321,3623,2906,2760,2127,1939,1827,1859,1299,1277,904,791,509,791,232,555,95,20,0,0,57,18,0,0,37,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,102,56,184,196,115,201
2021-07-18,1267,121,8,0,737,52,4,0,0,0,0,0,0,0,1131,105,4,0,676,23,0,7,0,0,0,0,3,0,39,0,1,0,5,9,1,13,0,0,0,0,10,0,0,0,0,0,0,0,0,70,16,2,0,56,4,3,7,0,1,0,0,3,0,8018,19204,4516,160,0,31898,914,95,25,1,3,0,124,3,3514,2661,676,91,0,6942,58,177,12,0,2,0,191,0,1381,304,43,26,0,1754,7,638,157,9,27,0,831,4,85,141,5,3,0,234,13,1205,15812,3768,0,0,20785,820,923,92,14,8,0,1037,9,923794,3643.0723421932707,22831142,0.0013971267841091787,6947,1630.1809930329532,255752,0.0004848446932966311,445382,5508.42300857637,7913430,0.000877242864345802,9232,3751.2748727158955,278542,0.0006857134651147762,126008,2474.37126486934,3182211,0.0005511890946263463,56646,3232.617675021657,1706378,0.00048699643338111486,7702,1440.7060245155715,277184,0.0008442045716924498,236825,3591.5857785790586,7767737,0.002675811500827075,35052,1336.9257268570575,1449908,0.0007152177931289434,1,73,8,0,0,0,1,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,937,830,1387,1315,3321,3623,2906,2760,2127,1939,1827,1859,1299,1277,904,791,509,791,232,555,96,20,0,0,58,18,0,0,37,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,102,56,184,196,115,201
2021-07-19,1360,111,8,1,736,52,5,0,0,0,0,0,0,0,1212,98,2,0,662,21,0,7,0,0,0,0,2,0,39,0,2,0,5,10,1,14,0,2,1,0,11,1,0,0,0,0,0,0,0,81,13,1,0,69,5,3,7,0,1,0,0,3,0,8026,19291,4539,160,1,32017,914,95,25,1,3,0,124,3,3516,2736,699,91,0,7042,58,177,12,0,2,0,191,0,1383,304,43,26,0,1756,7,640,157,9,27,1,834,4,85,141,5,3,0,234,13,1206,15824,3768,0,0,20798,820,924,92,14,8,0,1038,9,945691,3729.4253116615787,22992738,0.001392483139676536,7352,1725.2181748637213,256735,0.0004829882953239722,474749,5871.630005026299,7989275,0.0008814316693316978,8921,3624.905019443079,279684,0.0006829135738905336,83774,1645.0382383909282,3189604,0.0005505385621537972,58472,3336.8220296908225,1713542,0.000486711151521235,8180,1530.118836735572,278769,0.000839404668381348,272425,4131.48001997002,7822576,0.0026587149808451845,31818,1213.5770505859252,1462553,0.0007097178700532562,2,73,8,0,0,0,2,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,959,847,1426,1347,3365,3662,2931,2781,2147,1959,1851,1885,1307,1287,909,793,510,797,232,557,102,26,0,0,58,24,7,0,34,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,102,56,185,196,115,202
2021-07-20,1452,94,14,2,739,61,4,0,0,0,0,0,0,0,1281,78,1,0,651,18,0,6,0,0,0,0,2,0,36,1,2,1,4,11,2,18,3,1,0,3,12,1,0,0,0,0,0,0,0,96,12,2,1,81,7,1,15,0,8,0,0,11,0,8041,19371,4553,162,2,32129,915,95,25,1,3,0,124,3,3517,2800,713,91,0,7121,59,177,12,0,2,0,191,0,1386,304,43,27,1,1761,7,641,160,9,28,0,838,4,85,141,5,3,0,234,13,1208,15837,3768,0,1,20814,820,932,92,14,8,0,1046,9,980867,3868.145321435392,23130114,0.0013890549782850183,6926,1625.2531391602467,257666,0.00048124315974944307,488554,6042.368336690795,8052135,0.0008843617251822032,9796,3980.447211127049,281655,0.0006781345972910121,80411,1579.0002839455312,3198915,0.0005504991536192741,59578,3399.9381393644794,1721149,0.00048688405245565607,8117,1518.3343029074128,280019,0.0008356575803784743,296798,4501.11042293131,7872030,0.0026440448016585303,30687,1170.4393409809004,1466545,0.0007132409847635088,2,73,8,0,0,0,2,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,960,850,1433,1355,3379,3669,2943,2793,2150,1964,1859,1892,1315,1289,910,794,510,798,233,557,113,29,0,0,68,27,6,0,34,2,1,0,0,0,3,0,1,0,0,0,0,0,1,0,2,0,2,0,10,6,26,12,102,56,185,196,115,202
2021-07-21,1583,135,7,0,776,58,3,0,0,0,0,0,0,0,1392,110,2,0,664,18,0,6,0,0,0,0,2,0,36,0,1,0,4,7,1,15,3,1,0,6,11,1,0,0,0,0,0,0,0,118,22,1,0,102,7,1,16,0,2,0,0,13,0,8047,19462,4598,162,0,32269,915,95,25,1,3,0,124,3,3519,2865,758,91,0,7233,59,177,12,0,2,0,191,0,1387,304,43,27,0,1761,7,641,163,9,28,0,841,4,85,141,5,3,0,234,13,1209,15860,3768,0,0,20837,820,934,92,14,8,0,1048,9,1034369,4079.1357115570263,23310294,0.0013843240243988342,7038,1651.5350264813483,258993,0.0004787774186947138,506709,6266.906867032623,8135612,0.0008890541977665602,9552,3881.30173138889,283061,0.0006747662164692417,80488,1580.5123037172516,3211791,0.0005482922145307711,64452,3678.0827311812986,1734048,0.0004849923416191478,8542,1597.8331422243589,281736,0.0008305647840531562,324727,4924.669587757383,7931385,0.002627157804090963,32861,1253.3583336257493,1473668,0.000711150679800335,2,73,8,0,0,0,2,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,968,850,1446,1363,3400,3683,2964,2802,2162,1973,1866,1900,1320,1295,911,797,512,798,233,557,125,25,0,0,83,23,6,0,29,2,1,0,0,0,5,0,1,0,0,0,0,0,1,0,2,0,2,0,10,6,26,12,102,56,185,196,115,202
